name,stage,lat,lon
Activated: (LDN-029) Battersea Heliport,Activated,51.4691718,-0.1780525
"Activated: (ABU-008) RM1. B111, Basement level, Horizon Tower, City of Lights, Reem Island, Abu Dhabi",Activated,24.4938793,54.403794
Activated: (DXB-048) Al Dana Deira,Activated,25.2621055,55.3192301
Lead: Accor - H3139 - GLASGOW CITY CENTRE - SAUCHIEHALL ST.,Lead,55.8643709,-4.2661164
Lead: Accor - HB472 - GLASGOW CUSTOM HOUSE,Lead,55.8561995,-4.2563013
Lead: Accor - H7961 - BERLIN KURFUERSTENDAMM,Lead,52.5027332,13.344621
Lead: Gravity - Gravity Bristol,Lead,,
"Lead: (ATL-033) 3195 Roswell Rd, Atlanta, GA 30305, USA",Lead,33.8422259,-84.3784767
"Lead: (ATL-067) 3795 Presidential Pkwy Suite FP-02, Atlanta, GA 30340, USA",Lead,33.8858966,-84.2647111
"Lead: (AUS-022) 10701 Menchaca Road, Austin, TX 78748, USA",Lead,30.1636974,-97.8299593
"Lead: (BAL-004) 7 S Eden St, Baltimore, MD 21231, USA",Lead,39.291008,-76.598465
"Lead: (BAL-028) 205 Collins Ave, Baltimore, MD 21229, USA",Lead,39.2833216,-76.682948
"Lead: (BOS-804) 50 Von Hillern Street, Boston, MA, USA",Lead,42.3244536,-71.0550085
"Lead: (CHI-006) 317 West Oak Street, Chicago, IL 60610, USA",Lead,41.9000928,-87.6365277
"Lead: (CHI-031) 1628 W Fulton St, Chicago, IL 60612, USA",Lead,41.887177,-87.668194
"Lead: (DAL-008) 2507 Shelby Ave, Dallas, TX 75219, USA",Lead,32.80554,-96.814969
"Lead: (DAL-039) 911 North Haskell Avenue, Dallas, TX 75204, USA",Lead,32.7941838,-96.7773904
"Lead: (DAL-058) 4008 Commerce St, Dallas, TX, USA",Lead,32.784534,-96.7693988
"Lead: (DEN-017) 6464 W 14th Ave, Lakewood, CO 80214, USA",Lead,39.7382208,-105.0681233
"Lead: (DET-014) 31193 Utica Rd, Fraser, MI 48026, USA",Lead,42.5256189,-82.945961
"Lead: (EDM-003) 9604 - 103rd Avenue NW, Edmonton, AB, T5H 0E5, Canada",Lead,53.5464689,-113.483808
"Lead: (HOU-020) 1521 Leeland St, Houston, TX 77002, USA",Lead,29.7505245,-95.3647704
"Lead: (HOU-043) 4141 North Freeway, North Freeway, Houston, TX 77022, USA",Lead,29.8257418,-95.3810875
Lead: (Kimco) KIMCO - 8000 Sunset Strip S.C.,Lead,34.0976515,-118.3652315
Lead: Seraphine Hammersmith,Lead,51.4926325,-0.2296762
"Engaged: Oya Kitchens - The Blenheim, Epsom",Engaged,51.3405569,-0.2712777
"Engaged: Oya Kitchens - Safestore Ingret Place, 300",Engaged,51.4746573,-0.1457195
Engaged: Buzz Bingo - BorehamWood Buzz Bingo,Engaged,51.6555667,-0.2767305
"Enrolled: (OTT-004) 1546 Scott Street, Ottawa",Enrolled,45.4043092,-75.7323286
Lead: DonKindom,Lead,,
"Matched: Valencia, Russafa",Matched,39.4620745,-0.3673188
"Activated: (DEN-002) 5519 W Mississippi Ave, Lakewood",Activated,39.6971038,-105.0596547
"Activated: (DXB-007) Back Side Entrance Inside Novotel Hotel, Dubai Healthcare City",Activated,25.2332966,55.3210191
Activated: (BAL-029) REEF - 3901 Falls Rd,Activated,39.3353487,-76.6357968
Lead: Accor - H5011 - LONDON CITY - SHOREDITCH,Lead,51.5156883,-0.0727658
Lead: Accor - HB5V6 - SUTTON POINT,Lead,51.3608229,-0.1904637
Lead: Accor - H3312 - MADRID CALLE ALCALA,Lead,40.4393966,-3.6264548
Lead: Workspace - Workspace Clerkenwell,Lead,51.5260934,-0.1110312
"Lead: (ATL-042) 1020 Spring Street Northwest, Atlanta, GA 30309, USA",Lead,33.7822322,-84.3895272
"Lead: (AUS-004) 8538 Research Blvd, Austin, TX 78758, USA",Lead,30.360009,-97.7170181
"Lead: (AUS-028) 1300 E Anderson Ln, Austin, TX, USA",Lead,30.3371519,-97.6885227
"Lead: (BAL-009) 201 W Franklin St, Baltimore, MD 21201, USA",Lead,39.294741,-76.618551
"Lead: (BAL-032) 1620 West 41st Street, Baltimore, MD 21211, USA",Lead,39.3379114,-76.6455252
"Lead: (CGY-003) 714 10 Ave SW, Calgary, AB T2R 0B3, Canada",Lead,51.0440524,-114.077265
"Lead: (CHI-009) 63 N Campbell Ave, Chicago, IL 60612, USA",Lead,41.8825198,-87.6885255
"Lead: (CHI-035) 2061 N Kingsbury St, Chicago, IL 60614, USA",Lead,41.9191687,-87.6623266
"Lead: (DAL-013) 1033 Young St, Dallas, TX 75202, USA",Lead,32.777166,-96.8010768
"Lead: (DAL-042) 3033 W Parker Rd, Plano, TX 75023, USA",Lead,33.042096,-96.751783
"Lead: (DAL-063) 17330 Preston Rd, Dallas, TX 75252, USA",Lead,32.9875926,-96.8016933
"Lead: (DEN-024) 320 W 13th Ave, Denver, CO 80204, USA",Lead,39.736597,-104.992209
"Lead: (DET-017) 9323 Telegraph Rd, Redford Charter Township, MI 48239, USA",Lead,42.3621741,-83.276765
"Lead: (EDM-006) 10460 83 Avenue Northwest, Edmonton, AB T6E 2C7, Canada",Lead,53.51935,-113.49992
"Lead: (HOU-023) 5404 Almeda Rd, Houston, TX 77004, USA",Lead,29.7217306,-95.3796614
"Lead: (HOU-049) 9123 Long Point Road, Houston, TX 77055, USA",Lead,29.7994688,-95.5154152
Lead: (Kimco) KIMCO - Airport Plaza,Lead,40.4288975,-74.1874777
Lead: The Silver Building,Lead,51.5053879,0.0159615
Engaged: (MIA-115) REEF - 1801 NE Fourth Ave,Engaged,25.7938807,-80.1875501
"Engaged: 3830 SW 8th St, Coral Gables, FL 33134",Engaged,25.7644078,-80.2580827
"Engaged: Oya Kitchens - Charlotte Street, Fitzrovia, 315",Engaged,,
Enrolled: (LDN-202) 30 Rosemary Road,Enrolled,51.4336035,-0.1882948
Enrolled: (SLC-001) 10473 Bacchus Hwy,Enrolled,40.5567296,-112.0609009
Matched: (LDN-301-01) Oya Kitchens - Tasty Tables K4,Matched,51.5802625,-0.3996696
Activated: (LDN-261) Workspace - Chiswick,Activated,51.4916422,-0.2613923
Activated: (DXB-003) Shop 7 Canal Side - Churchill Tower - Dubai - United Arab Emirates,Activated,25.1817475,55.2625934
"Activated: (MIA-112) 14812 SW 136th St. Miami, FL 33196",Activated,25.6401047,-80.4335642
Lead: Accor - H3140 - LIVERPOOL CENTRE ALBERT DOCK - LIVERPOOL ONE,Lead,53.4006052,-2.9873453
Lead: Accor - HB5J1 - SUTTON POINT,Lead,51.5486202,-0.0512643
Lead: Accor - H7968 - BERLIN KURFUERSTENDAMM,Lead,52.5028,13.34465
Lead: Workspace - Workspace Bermondsey,Lead,51.4997416,-0.0853538
"Lead: (ATL-036) 211 Peachtree St, Atlanta, GA 30303, USA",Lead,33.7490734,-84.3950426
"Lead: (AUS-001) 315 Pressler St, Austin, TX 78703, USA",Lead,30.2713611,-97.7612581
"Lead: (AUS-023) 1135 Gunter St, Austin, TX 78702, USA",Lead,30.2676909,-97.6971669
"Lead: (BAL-005) 698 Watts St, Baltimore, MD 21217, USA",Lead,39.3112082,-76.6267988
"Lead: (BAL-029) 3901 Falls Rd, Baltimore, MD 21211, USA",Lead,39.3353487,-76.6357968
"Lead: (CGY-001) 816 6 Ave SW, Calgary, AB T2P 3G3, Canada",Lead,51.0482471,-114.079846
"Lead: (CHI-007) 2350 S Wabash Ave, Chicago, IL 60616, USA",Lead,41.849599,-87.625772
"Lead: (CHI-032) 6301 W North Ave, Oak Park, IL 60302, USA",Lead,41.9087753,-87.7836647
"Lead: (DAL-010) 3100 Dallas Pkwy, Plano, TX 75093, USA",Lead,33.042046,-96.8282903
"Lead: (DAL-040) 2001 E President George Bush Hwy, Plano, TX 75074, USA",Lead,33.0037151,-96.6862656
"Lead: (DAL-059) 1215 S Riverfront Blvd, Dallas, TX 75207, USA",Lead,32.7636049,-96.8013795
"Lead: (DEN-019) 2220 North Broadway, Denver, CO 80205, USA",Lead,39.752773,-104.987048
"Lead: (DET-015) 714 East Warren Avenue, Detroit, MI 48201, USA",Lead,42.3600826,-83.0550806
"Lead: (EDM-004) 10243 107 St NW, Edmonton, AB T5J 1K1, Canada",Lead,53.5441209,-113.5042957
"Lead: (HOU-021) 1715 Westheimer Rd, Houston, TX 77098, USA",Lead,29.7425583,-95.4027291
"Lead: (HOU-044) 5402 I-45, Houston, TX 77076, USA",Lead,29.8460277,-95.3918897
Lead: (Kimco) KIMCO - Accent Plaza,Lead,33.0079291,-96.7090989
